date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary,volume,open,high,low,close,adj close,next_close,return_1d,signal,sentiment,strategy_return,cumulative_return
2020-01-24,Airline Stocks On Watch After FAA Administrator Reportedly Says Approval For Return Of MAX Could Potentially Come Before Mid-YEar,AAL,https://www.benzinga.com/trading-ideas/movers/20/01/15183245/airline-stocks-on-watch-after-faa-administrator-reportedly-says-approval-for-return-of-max-c,Benzinga Newsdesk,,,,,,,18067800.0,28.850000381469727,28.86000061035156,27.01000022888184,27.63999938964844,27.538230895996094,26.799999237060547,-3.0390744252421573,Bearish,Neutral,0,0
2019-09-17,9 Stocks Trading At The Steepest Discount To Sales,ABC,https://www.benzinga.com/general/education/19/09/14444598/9-stocks-trading-at-the-steepest-discount-to-sales,Wayne Duggan,,,,,,,1049900.0,84.16999816894531,84.55999755859375,83.1500015258789,83.18000030517578,82.43064880371094,82.33000183105469,-1.0218784214986394,Bearish,Neutral,0,0
2010-04-22,"Benzinga’s Top Upgrades (AA, AAI, VIA-B, GMCR, GENZ)",AA,https://www.benzinga.com/trading-ideas/long-ideas/238800/benzinga%E2%80%99s-top-upgrades-aa-aai-via-b-gmcr-genz,Monica Gerson,,,,,,,10585600.0,32.728858947753906,33.37767028808594,32.44049835205078,33.281551361083984,30.86126518249512,32.296321868896484,-2.960287161792361,Bearish,Neutral,0,0
2013-05-01,"Alcoa to Review 460,000 Metric Tons of Smelting Capacity for Possible Curtailment",AA,https://www.benzinga.com/news/13/05/3548522/alcoa-to-review-460-000-metric-tons-of-smelting-capacity-for-possible-curtailment,Eddie Staley,,,,,,,8399000.0,20.305349349975582,20.47356033325196,19.99295997619629,20.25728988647461,19.40241050720215,20.25728988647461,0.0,Neutral,Neutral,0,0
2011-01-10,Bulls Upbeat as Earnings Season Begins,AA,https://www.benzinga.com/11/01/764551/bulls-upbeat-as-earnings-season-begins,webmaster,,,,,,,24682600.0,40.15412902832031,40.15412902832031,39.40919876098633,39.62546920776367,37.01138305664063,39.62546920776367,0.0,Neutral,Positive,0,0
2011-01-25,"Stock Market News for Jan 25, 2011 - Market News",AA,https://www.benzinga.com/11/01/804706/stock-market-news-for-jan-25-2011-market-news,Zacks,,,,,,,13706700.0,39.240989685058594,39.313079833984375,38.59217834472656,39.02471923828125,36.45025634765625,39.02471923828125,0.0,Neutral,Neutral,0,0
2011-03-04,"Mad Money Lightning Round: Cramer Advises Investors To Buy PPL Corp (MED, WTW, PPL, EMC, IBM, FE, STV, AA, C, BIDU, F)",AA,https://www.benzinga.com/media/cnbc/11/03/902840/mad-money-lightning-round-cramer-advises-investors-to-buy-ppl-corp-med-wtw-p,Lisa Levin,,,,,,,7741800.0,40.29830932617188,40.370399475097656,39.33710861206055,39.841739654541016,37.27793502807617,39.16889953613281,-1.6887819764956353,Bearish,Neutral,0,0
2020-02-13,"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $180",AAP,https://www.benzinga.com/news/20/02/15323112/morgan-stanley-maintains-overweight-on-advance-auto-parts-lowers-price-target-to-180,Vick Meyer,,,,,,,949700.0,133.77999877929688,136.1699981689453,133.1699981689453,134.6699981689453,134.2906036376953,141.80999755859375,5.301848583001548,Bullish,Positive,0,0
2018-11-06,"Earnings Scheduled For November 6, 2018",ABC,https://www.benzinga.com/news/earnings/18/11/12637030/earnings-scheduled-for-november-6-2018,Lisa Levin,,,,,,,4966200.0,83.5,85.94000244140625,80.27999877929688,84.0,81.67926788330078,86.54000091552734,3.0238106137230285,Bullish,Neutral,0,0
2014-01-09,"DoJ Says Alcoa World Alumina to Pay $223M in Fines, Forfeiture, Will Pay Added $161M in SEC Settlement, $209M Criminal Fee",AA,https://www.benzinga.com/news/14/01/4205626/doj-says-alcoa-world-alumina-to-pay-223m-in-fines-forfeiture-will-pay-added-161m-,Paul Quintaro,,,,,,,20635300.0,26.024490356445312,26.192699432373047,25.23150062561035,25.68807029724121,24.85773658752441,25.68807029724121,0.0,Neutral,Neutral,0,0
2019-02-21,Applied Optoelectronics Sees Q1 Sales $50M-$55M vs $64.6M Estimate,AAOI,https://www.benzinga.com/news/19/02/13222756/applied-optoelectronics-sees-q1-sales-50m-55m-vs-64-6m-estimate,Benzinga Newsdesk,,,,,,,2179700.0,14.779999732971191,15.100000381469728,14.239999771118164,14.600000381469728,14.600000381469728,14.600000381469728,0.0,Neutral,Neutral,0,0
2010-07-01,"Stock Market News for July 1, 2010 - Market News",AA,https://www.benzinga.com/10/07/358464/stock-market-news-for-july-1-2010-market-news,Zacks,,,,,,,13402900.0,24.270299911499023,24.6547794342041,23.573429107666016,24.150150299072266,22.44744873046875,24.030000686645508,-0.4975108268016592,Neutral,Neutral,0,0
2016-03-29,Applied Optoelectronics Announces Datacenter Interconnect Laser Capable Of Transmitting 100 Gbps Or Up To 200 Gbps Using PAM4 Modulation,AAOI,https://www.benzinga.com/news/16/03/7771826/applied-optoelectronics-announces-datacenter-interconnect-laser-capable-of-transm,Paul Quintaro,,,,,,,546900.0,15.100000381469728,15.199999809265137,14.640000343322754,15.050000190734863,15.050000190734863,16.110000610351562,7.043192067660309,Bullish,Neutral,0,0
2019-10-14,Stocks That Hit 52-Week Highs On Monday,AAN,https://www.benzinga.com/news/19/10/14588628/stocks-that-hit-52-week-highs-on-monday,Lisa Levin,,,,,,,799600.0,68.62000274658203,70.0,68.22000122070312,69.68000030517578,69.48210144042969,71.25,2.2531568426350885,Bullish,Neutral,0,0
2009-08-12,Government of Canada Provides Additional Support to Displaced Civilians in Pakistan,A,https://www.benzinga.com/09/08/2228/government-of-canada-provides-additional-support-to-displaced-civilians-in-pakistan,Benzinga Staff,,,,,,,4757200.0,17.138769149780273,17.682403564453125,17.103004455566406,17.439199447631836,15.9182767868042,17.439199447631836,0.0,Neutral,Neutral,0,0
2017-12-21,UPDATE: Alcoa Says Continues To Market For Sale 30K+ Acres Of Land At Rockdale Site,AA,https://www.benzinga.com/news/17/12/10947888/update-alcoa-says-continues-to-market-for-sale-30k-acres-of-land-at-rockdale-sit,Paul Quintaro,,,,,,,3055800.0,49.28499984741211,49.68000030517578,48.77000045776367,48.9900016784668,48.9900016784668,48.9900016784668,0.0,Neutral,Neutral,0,0
2014-11-07,"#PreMarket Primer: Friday, November 7: Boehner Reveals Intentions To Modify Obamacare",AA,https://www.benzinga.com/news/earnings/14/11/4991091/premarket-primer-friday-november-7-boehner-reveals-intentions-to-modify-,Laura Brodbeck,,,,,,,5621000.0,39.57741165161133,39.62546920776367,39.02471923828125,39.240989685058594,38.29740905761719,41.13935852050781,4.837719055215476,Bullish,Neutral,0,0
2016-02-16,"Agilent Sees Q2 Rev. $965-$985M vs. Est. $1.01B, EPS $0.37-$0.39 vs. Est. $0.43, FY16 Rev. $4.1-$4.12B vs. Est. $4.16B, EPS $1.81-$1.87 vs. Est. $1.89",A,https://www.benzinga.com/news/16/02/6314738/agilent-sees-q2-rev-965-985m-vs-est-1-01b-eps-0-37-0-39-vs-est-0-43-fy16-rev-4-1-,Hal Lindon,,,,,,,2903600.0,36.720001220703125,37.16999816894531,36.400001525878906,37.08000183105469,35.621273040771484,37.08000183105469,0.0,Neutral,Neutral,0,0
2020-03-11,Coronavirus – Another Severe Hit To The Automotive Industry,AAPL,https://www.benzinga.com/news/20/03/15525971/coronavirus-another-severe-hit-to-the-automotive-industry,IAM Newswire,,,,,,,63899700.0,277.3900146484375,281.2200012207031,271.8599853515625,275.42999267578125,275.42999267578125,275.42999267578125,0.0,Neutral,Negative,0,0
2018-08-15,A Peek Into The Markets: US Stock Futures Tumble Ahead Of Economic Reports,A,https://www.benzinga.com/news/18/08/12208171/a-peek-into-the-markets-us-stock-futures-tumble-ahead-of-economic-reports,Lisa Levin,,,,,,,6071500.0,65.94000244140625,66.38999938964844,64.22000122070312,64.7300033569336,63.72639465332031,64.7300033569336,0.0,Neutral,Negative,0,0
2015-08-12,"Atlantic American Corp Reports Q2 EPS $0.15, Sales $44.8M, no estimates",AAME,https://www.benzinga.com/news/earnings/15/08/5759544/atlantic-american-corp-reports-q2-eps-0-15-sales-44-8m-no-estimates,Eddie Staley,,,,,,,14100.0,3.670000076293945,3.759999990463257,3.619999885559082,3.640000104904175,3.5564143657684326,4.0,9.890106723095888,Bullish,Neutral,0,0
2019-08-01,"15 Stocks To Watch For August 1, 2019",ABC,https://www.benzinga.com/news/earnings/19/08/14177297/15-stocks-to-watch-for-august-1-2019,Lisa Levin,,,,,,,3230300.0,90.87999725341795,94.75,90.58000183105467,91.6999969482422,90.4510726928711,91.6999969482422,0.0,Neutral,Neutral,0,0
2012-07-05,"Social Media Outlook for Thursday July 5 (ED, NLY, A, FB)",A,https://www.benzinga.com/markets/bonds/12/07/2720670/social-media-outlook-for-thursday-july-5-ed-nly-a-fb,Social Market Analytics,,,,,,,2244400.0,28.08297538757324,28.49785423278809,27.8969955444336,28.161659240722656,25.882606506347656,26.90987205505371,-4.44500508641487,Bearish,Neutral,0,0
2013-01-07,A Look Ahead: This Week's ETFs to Watch,AA,https://www.benzinga.com/news/earnings/13/01/3217818/a-look-ahead-this-weeks-etfs-to-watch,ETF Professor,,,,,,,9065600.0,22.299840927124023,22.323869705200195,21.867300033569336,21.867300033569336,20.874187469482425,21.867300033569336,0.0,Neutral,Neutral,0,0
2011-09-15,"Alcoa to Invest Approximately $300M in Davenport, Iowa Plant, Adds 150 Jobs",AA,https://www.benzinga.com/news/11/09/1920578/alcoa-to-invest-approximately-300m-in-davenport-iowa-plant-adds-150-jobs,Eddie Staley,,,,,,,8275500.0,28.61972999572754,28.86002922058105,28.30734062194824,28.78793907165528,27.04021644592285,28.78793907165528,0.0,Neutral,Neutral,0,0
2018-09-26,A Peek Into The Markets: US Stock Futures Up; All Eyes On Fed Decision,A,https://www.benzinga.com/news/18/09/12408628/a-peek-into-the-markets-us-stock-futures-up-all-eyes-on-fed-decision,Lisa Levin,,,,,,,1830300.0,70.56999969482422,70.98999786376953,70.05000305175781,70.33000183105469,69.23956298828125,70.33000183105469,0.0,Neutral,Neutral,0,0
2018-02-22,Mid-Afternoon Market Update: Crude Oil Up Over 1.5%; Whiting Petroleum Shares Climb After Strong Q4 Results,AAOI,https://www.benzinga.com/news/18/02/11244815/mid-afternoon-market-update-crude-oil-up-over-1-5-whiting-petroleum-shares-climb,Lisa Levin,,,,,,,10601700.0,28.65999984741211,29.0,26.11000061035156,27.51000022888184,27.51000022888184,27.51000022888184,0.0,Neutral,Positive,0,0
2009-09-03,Alcoa (AA) Predicts Global Aluminium Demand to Fall 5.5%,AA,https://www.benzinga.com/benzingastaff1/2009/9/3/alcoa-aa-predicts-global-aluminium-demand-fall-55,BenzingaStaff1,,,,,,,10434700.0,28.715850830078125,28.980180740356445,28.427490234375,28.86002922058105,26.6392765045166,33.78617858886719,17.069107347864826,Bullish,Negative,0,0
2018-01-04,"Goldman Sachs Healthcare CEOs Unscripted Conference Taking Place Today; Presenters Include Agilent, Bluebird Bio, Boston Scientific, Alexion, Eli Lilly, and Alnylam",A,https://www.benzinga.com/general/biotech/18/01/10985998/goldman-sachs-healthcare-ceos-unscripted-conference-taking-place-toda,Hal Lindon,,,,,,,2230700.0,69.54000091552734,69.81999969482422,68.77999877929688,68.80000305175781,67.41960906982422,71.7699966430664,4.316850958675519,Bullish,Neutral,0,0
2011-06-28,"President Obama Speaking At Alcoa Plant, Stock Up Nearly 2%",AA,https://www.benzinga.com/news/11/06/1208959/president-obama-speaking-at-alcoa-plant-stock-up-nearly-2,Jonathan Chen,,,,,,,6269100.0,36.93410873413086,37.65501022338867,36.837989807128906,37.60694885253906,35.24898147583008,38.11157989501953,1.3418558481284455,Bullish,Neutral,0,0
2013-07-03,"Credit Suisse Downgrades Alliance Capital Management Holding L.P. to Neutral, Lowers PT to $21.00",AB,https://www.benzinga.com/news/13/07/3727374/credit-suisse-downgrades-alliance-capital-management-holding-l-p-to-neutral-lower,Juan Lopez,,,,,,,397100.0,20.440000534057617,20.709999084472656,20.09000015258789,20.13999938964844,11.516480445861816,20.13999938964844,0.0,Neutral,Negative,0,0
2011-05-04,May the Fourth Be With You,AA,https://www.benzinga.com/general/11/05/1057408/may-the-fourth-be-with-you,Luci Morland,,,,,,,22015900.0,42.65325164794922,42.70130920410156,41.18741989135742,41.980411529541016,39.27898025512695,41.980411529541016,0.0,Neutral,Neutral,0,0
2009-12-22,Review On A’s Deal With VARI Delayed Again,A,https://www.benzinga.com/markets/company-news/70283/review-on-a%E2%80%99s-deal-with-vari-delayed-again,Monica Gerson,,,,,,,3469600.0,21.39484977722168,21.68812561035156,21.330472946166992,21.58798217773437,19.705228805541992,21.44492149353028,-0.662686688483754,Bearish,Negative,0,0
2015-04-23,Agilent Announces Collaboration with National University of Singapore Bioanalytical Studies,A,https://www.benzinga.com/news/15/04/5436878/agilent-announces-collaboration-with-national-university-of-singapore-bioanalytic,Paul Quintaro,,,,,,,3972800.0,42.41999816894531,42.86000061035156,42.2400016784668,42.619998931884766,40.6118278503418,41.93999862670898,-1.5954958287600245,Bearish,Neutral,0,0
2012-07-11,"BMO Capital Markets Downgrades Alcoa from Market Perform to Underperform, Lowers PT from $10 to $8",AA,https://www.benzinga.com/analyst-ratings/downgrades/12/07/2734057/bmo-capital-markets-downgrades-alcoa-from-market-perform-to,Juan Lopez,,,,,,,10972600.0,20.089080810546875,20.233259201049805,19.944900512695312,20.06505012512207,19.019756317138672,20.016990661621094,-0.2395182827916518,Neutral,Negative,0,0
2019-01-09,"AbbVie Exec Speaking At JP Morgan Healthcare Conference Says Sees Non-Humira Sales Growing To $35B+ In 2025, Sees Mavyret Remaining A Strong Source Of Cash Flow Over Long-Term",ABBV,https://www.benzinga.com/news/19/01/12959349/abbvie-exec-speaking-at-jp-morgan-healthcare-conference-says-sees-non-humira-sal,Benzinga Newsdesk,,,,,,,9971900.0,90.87999725341795,91.38999938964844,87.45999908447266,87.80999755859375,80.81353759765625,88.30999755859375,0.5694112446209335,Bullish,Positive,0,0
2010-01-19,"Top 5 Mid-Cap Stocks In The Services Sector With The Highest Revenue Estimates (DEG, ABC, SWY, ENL, SVU)",ABC,https://www.benzinga.com/trading-ideas/long-ideas/90786/top-5-mid-cap-stocks-in-the-services-sector-with-the-highest-revenue-,Monica Gerson,,,,,,,2826200.0,26.959999084472656,27.61000061035156,26.920000076293945,27.3700008392334,23.44751167297364,27.440000534057617,0.2557533528602528,Neutral,Positive,0,0
2011-04-12,"Top Percentage Gainers And Losers As Of 8:45 a.m. 4/12/2011 (EXEL, GS, KITD, CYH, CBLI, LVLT, UBS, EXTR, AA, BBL, F, BP)",AA,https://www.benzinga.com/trading-ideas/long-ideas/11/04/996554/top-percentage-gainers-and-losers-as-of-8-45-a-m-4122011-exel-,Gary Cassady,,,,,,,33834000.0,40.63473129272461,41.09130096435547,39.721588134765625,40.13010025024414,37.54775238037109,40.13010025024414,0.0,Neutral,Neutral,0,0
2016-11-02,12 Stocks You Should Be Watching Today,ABC,https://www.benzinga.com/news/earnings/16/11/8635622/12-stocks-you-should-be-watching-today,Lisa Levin,,,,,,,6161100.0,70.2699966430664,76.69000244140625,70.18000030517578,75.95999908447266,71.33056640625,75.95999908447266,0.0,Neutral,Neutral,0,0
2016-11-09,Benzinga's Top Upgrades,ABC,https://www.benzinga.com/analyst-ratings/upgrades/16/11/8671899/benzingas-top-upgrades,Lisa Levin,,,,,,,5516300.0,72.9800033569336,76.1500015258789,71.75,75.61000061035156,71.00191497802734,75.61000061035156,0.0,Neutral,Neutral,0,0
2011-06-07,"Sprint Ticking Higher, Retracing Most of its Earlier Losses",A,https://www.benzinga.com/movers/11/06/1145861/sprint-ticking-higher-retracing-most-of-its-earlier-losses,Allie Wickman,,,,,,,5771500.0,33.9842643737793,34.37052917480469,33.72675323486328,34.12017059326172,31.14444923400879,34.84263229370117,2.117403541300376,Bullish,Positive,0,0
2010-02-12,"Benzinga’s Earnings Roundup (IR, NWE, HCP, A)",A,https://www.benzinga.com/markets/company-news/124660/benzinga%E2%80%99s-earnings-roundup-ir-nwe-hcp-a,BenzingaStaff3,,,,,,,11457800.0,21.924177169799805,21.988555908203125,21.15164566040039,21.44492149353028,19.574649810791016,21.90987205505371,2.1681150087851866,Bullish,Neutral,0,0
2009-08-10,BioExx Adds Protein Specialist to Advisory Board,A,https://www.benzinga.com/09/08/1244/bioexx-adds-protein-specialist-to-advisory-board,Benzinga Staff,,,,,,,3605100.0,16.93132972717285,17.081544876098633,16.738197326660156,17.045780181884766,15.55916690826416,17.045780181884766,0.0,Neutral,Neutral,0,0
2019-11-05,"10 Stocks To Watch For November 5, 2019",AAN,https://www.benzinga.com/news/earnings/19/11/14728685/10-stocks-to-watch-for-november-5-2019,Lisa Levin,,,,,,,4417500.0,65.23999786376953,67.83000183105469,62.15999984741211,65.45999908447266,65.27408599853516,62.31999969482422,-4.796821621699742,Bearish,Neutral,0,0
2017-01-31,15 Stocks You Should Be Watching Today,ABC,https://www.benzinga.com/news/earnings/17/01/8969608/15-stocks-you-should-be-watching-today,Lisa Levin,,,,,,,5827300.0,86.62000274658203,87.83999633789062,83.0,87.27999877929688,82.34180450439453,87.27999877929688,0.0,Neutral,Neutral,0,0
2014-12-18,How Alcoa Stands Out In A Strong Industry,AA,https://www.benzinga.com/trading-ideas/long-ideas/14/12/5091149/how-alcoa-stands-out-in-a-strong-industry,Zacks,,,,,,,12256900.0,37.19844055175781,37.9433708190918,36.91007995605469,37.91933822631836,37.00753784179688,38.08755111694336,0.44360713686783143,Neutral,Positive,0,0
2020-04-17,Shares of several healthcare companies are trading higher amid optimistic coronavirus outlook following positive drug data from Gilead. This has raised hopes of a sooner return to spending and economic activity.,ABC,https://www.benzinga.com/wiim/20/04/15830419/shares-of-several-healthcare-companies-are-trading-higher-amid-optimistic-coronavirus-outlook-follow,Benzinga Newsdesk,,,,,,,1669500.0,88.76000213623047,89.88999938964844,87.27999877929688,89.19000244140625,88.74420928955078,87.97000122070312,-1.3678676839420538,Bearish,Positive,0,0
2019-09-23,Alcoa shares are trading lower after Goldman Sachs downgraded the stock from Buy to Neutral and lowered the price target from $30 to $25 per share.,AA,https://www.benzinga.com/markets/wiim/19/09/14472250/alcoa-shares-are-trading-lower-after-goldman-sachs-downgraded-the-stock-from-buy-to-neutral-and-lowe,Benzinga Newsdesk,,,,,,,3529200.0,20.65999984741211,21.707000732421875,20.440000534057617,21.299999237060547,21.299999237060547,21.299999237060547,0.0,Neutral,Negative,0,0
2015-05-07,"AAON Inc Reports Q1 EPS $0.15 Vs Est $0.16, Sales $76.768 Vs Est $78.08M",AAON,https://www.benzinga.com/news/earnings/15/05/5486900/aaon-inc-reports-q1-eps-0-15-vs-est-0-16-sales-76-768-vs-est-78-08m,Eddie Staley,,,,,,,706000.0,23.770000457763672,23.770000457763672,21.420000076293945,22.770000457763672,21.876617431640625,24.290000915527344,6.6754520298896685,Bullish,Neutral,0,0
2017-03-06,9 Stocks That Were Net Sold By Retail Investors In February,AA,https://www.benzinga.com/news/17/03/9134851/9-stocks-that-were-net-sold-by-retail-investors-in-february,Jayson Derrick,,,,,,,5764000.0,36.79999923706055,37.47999954223633,35.79999923706055,36.93000030517578,36.93000030517578,36.93000030517578,0.0,Neutral,Neutral,0,0
2017-06-07,"AbbVie Reports ABT-494 Met All Primary, Ranked Secondary Endpoints in Phase 3 Study in RA",ABBV,https://www.benzinga.com/news/fda/17/06/9575768/abbvie-reports-abt-494-met-all-primary-ranked-secondary-endpoints-in-phase-3-,Paul Quintaro,,,,,,,8406300.0,68.01000213623047,69.31999969482422,68.01000213623047,68.75,59.93681335449219,68.76000213623047,0.014548561789772728,Neutral,Neutral,0,0
2016-02-04,Invest Like Billionaire Seth Klarman,AA,https://www.benzinga.com/trading-ideas/long-ideas/16/02/6212296/invest-like-billionaire-seth-klarman,TipRanks,,,,,,,22386500.0,18.35891914367676,20.305349349975582,18.334890365600582,19.968929290771484,19.77547836303711,19.968929290771484,0.0,Neutral,Neutral,0,0
2015-09-28,US Stock Futures Signal Lower Start On Wall Street,AA,https://www.benzinga.com/news/15/09/5867915/us-stock-futures-signal-lower-start-on-wall-street,Monica Gerson,,,,,,,39826500.0,22.73237991333008,23.16492080688477,22.10759925842285,23.04476928710937,22.650619506835938,23.04476928710937,0.0,Neutral,Negative,0,0
2011-03-15,Citi Comments On AmerisourceBergen's CEO's Retirement,ABC,https://www.benzinga.com/analyst-ratings/analyst-color/11/03/926538/citi-comments-on-amerisourcebergens-ceos-retirement,Benzinga Staff,,,,,,,3518800.0,36.150001525878906,36.709999084472656,35.97999954223633,36.43999862670898,31.66526985168457,36.619998931884766,0.49396353446582114,Neutral,Neutral,0,0
2017-01-11,"AbbVie Presenting At JPMorgan Healthcare Conf., CEO Sees Annual Humira Exceeding Sales Of $18B By 2020",ABBV,https://www.benzinga.com/news/guidance/17/01/8895337/abbvie-presenting-at-jpmorgan-healthcare-conf-ceo-sees-annual-humira-exc,Paul Quintaro,,,,,,,13565200.0,63.380001068115234,63.650001525878906,60.59000015258789,61.13999938964844,52.77729034423828,61.13999938964844,0.0,Neutral,Positive,0,0
2020-04-21,"Benzinga's Top Upgrades, Downgrades For April 21, 2020",AAP,https://www.benzinga.com/analyst-ratings/upgrades/20/04/15848031/benzingas-top-upgrades-downgrades-for-april-21-2020,Lisa Levin,,,,,,,777900.0,115.47000122070312,117.1999969482422,112.97000122070312,113.51000213623048,113.11727905273438,113.51000213623048,0.0,Neutral,Neutral,0,0
2019-11-12,50 Stocks Moving In Tuesday's Mid-Day Session,AAP,https://www.benzinga.com/news/19/11/14788079/50-stocks-moving-in-tuesdays-mid-day-session,Lisa Levin,,,,,,,4357300.0,157.9499969482422,160.41000366210938,154.30999755859375,156.13999938964844,155.64100646972656,156.13999938964844,0.0,Neutral,Neutral,0,0
2020-03-10,10 Basic Materials Stocks Gaining In Tuesday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/03/15515830/10-basic-materials-stocks-gaining-in-tuesdays-pre-market-session,Benzinga Newsdesk,,,,,,,10358300.0,9.329999923706056,9.420000076293944,8.550000190734863,9.260000228881836,9.260000228881836,9.260000228881836,0.0,Neutral,Neutral,0,0
2020-05-08,"Apple To Reopen Small Number Of U.S. Stores In Idaho, South Carolina, Alabama And Alaska Starting Next Week; Says It Will Require Customers To Wear Masks, Undergo Temperature Checks Before Entering Stores",AAPL,https://www.benzinga.com/news/20/05/15992294/apple-to-reopen-small-number-of-u-s-stores-in-idaho-south-carolina-alabama-and-alaska-starting-next,Benzinga Newsdesk,,,,,,,33512000.0,305.6400146484375,310.3500061035156,304.2900085449219,310.1300048828125,310.1300048828125,310.1300048828125,0.0,Neutral,Neutral,0,0
2019-08-01,Atlas Air Worldwide Stock Sinks After Massive Earnings Miss,AAWW,https://www.benzinga.com/news/earnings/19/08/14182393/atlas-air-worldwide-stock-sinks-after-massive-earnings-miss,FreightWaves,,,,,,,2439900.0,40.68999862670898,40.70000076293945,33.72999954223633,34.40999984741211,34.40999984741211,34.40999984741211,0.0,Neutral,Negative,0,0
2016-01-06,Raymond James Downgrades AmerisourceBergen to Market Perform,ABC,https://www.benzinga.com/news/16/01/6119242/raymond-james-downgrades-amerisourcebergen-to-market-perform,Eddie Staley,,,,,,,2267300.0,101.45999908447266,102.63999938964844,101.30999755859376,101.77999877929688,94.4124984741211,84.4000015258789,-17.076043880787747,Bearish,Negative,0,0
2011-11-30,Whatever Happened to The...Aluminum ETF?,AA,https://www.benzinga.com/trading-ideas/long-ideas/11/11/2163573/whatever-happened-to-the-aluminum-etf,ETF Professor,,,,,,,15677700.0,23.30909919738769,24.078060150146484,23.285070419311523,24.078060150146484,22.681703567504883,24.030000686645508,-0.19959856899304318,Neutral,Neutral,0,0
2016-02-01,UPDATE: Alcoa To Now Recognize An Increase In EPS Loss From ($0.39) To ($0.55),AA,https://www.benzinga.com/news/earnings/16/02/6197063/update-alcoa-to-now-recognize-an-increase-in-eps-loss-from-0-39-to-0-55,Hal Lindon,,,,,,,11044300.0,17.734140396118164,17.734140396118164,17.085329055786133,17.32563018798828,17.08393669128418,17.32563018798828,0.0,Neutral,Positive,0,0
2016-01-19,"UPDATE: Morgan Stanley on Hardline/Broadline Outlook: '2016 looks worse than 2015 for our coverage.; Calls Lowe's a Top Idea, Likes Advance Auto Parts",AAP,https://www.benzinga.com/analyst-ratings/analyst-color/16/01/6151027/update-morgan-stanley-on-hardlinebroadline-outlook-2016-,Paul Quintaro,,,,,,,1184000.0,145.08999633789062,146.44000244140625,142.89999389648438,144.6199951171875,143.2258758544922,144.72000122070312,0.06915095207587908,Neutral,Negative,0,0
2020-03-16,Stocks That Hit 52-Week Lows On Monday,A,https://www.benzinga.com/news/20/03/15560273/stocks-that-hit-52-week-lows-on-monday,Benzinga Newsdesk,,,,,,,4742800.0,63.40999984741211,66.62000274658203,61.130001068115234,64.12999725341797,63.96720504760742,64.12999725341797,0.0,Neutral,Neutral,0,0
2020-03-05,Shares of several basic material companies are trading lower as global markets continue to experience volatility amid the coronavirus spread.,AA,https://www.benzinga.com/wiim/20/03/15487031/shares-of-several-basic-material-companies-are-trading-lower-as-global-markets-continue-to-experienc,Benzinga Newsdesk,,,,,,,12865900.0,12.470000267028809,12.609999656677246,11.675000190734863,11.890000343322754,11.890000343322754,11.010000228881836,-7.401178208839269,Bearish,Negative,0,0
2014-11-21,"FBR Capital Downgrades AmerisourceBergen Corporation (Holding Co) to Market Perform, Maintains $90.00 PT",ABC,https://www.benzinga.com/news/14/11/5029124/fbr-capital-downgrades-amerisourcebergen-corporation-holding-co-to-market-perform,Paul Quintaro,,,,,,,1635700.0,89.0,89.02999877929688,88.0999984741211,88.73999786376953,81.35643005371094,92.19000244140624,3.887767253423905,Bullish,Negative,0,0
2013-11-05,Top 4 Large-Cap Stocks In The Industrial Electrical Equipment Industry With The Highest Profit Margin,ABB,https://www.benzinga.com/trading-ideas/13/11/4050757/top-4-large-cap-stocks-in-the-industrial-electrical-equipment-industry-w,Monica Gerson,,,,,,,1159600.0,25.049999237060547,25.15999984741211,24.950000762939453,25.09000015258789,19.30298614501953,26.75,6.616181097316135,Bullish,Positive,0,0
2014-10-23,American Airlines Reports Q3 EPS of $1.66 vs $1.63 Est; Revenue of $11.14B vs $11.15B Est,AAL,https://www.benzinga.com/news/earnings/14/10/4946524/american-airlines-reports-q3-eps-of-1-66-vs-1-63-est-revenue-of-11-14b-v,Eddie Staley,,,,,,,33292000.0,37.43000030517578,40.18000030517578,36.79999923706055,38.47999954223633,36.36864471435547,47.880001068115234,24.428278684258554,Bullish,Neutral,0,0
2010-05-25,"Metals Signaling Reversal? (XME, X, FCX, AA)",AA,https://www.benzinga.com/general/10/05/299910/metals-signaling-reversal-xme-x-fcx-aa,Swing Trader,,,,,,,20218700.0,25.471799850463867,27.274049758911133,25.37568092346192,27.15390014648437,25.23941421508789,27.15390014648437,0.0,Neutral,Neutral,0,0
2017-10-13,35 Stocks Moving In Friday's Mid-Day Session,AAOI,https://www.benzinga.com/news/17/10/10177060/35-stocks-moving-in-fridays-mid-day-session,Lisa Levin,,,,,,,8691000.0,46.54999923706055,49.77000045776367,46.0,47.0099983215332,47.0099983215332,47.0099983215332,0.0,Neutral,Neutral,0,0
2018-11-06,"AmerisourceBergen Q4 EPS $1.45 Beats $1.44 Estimate, Sales $43.297B Miss $43.3B Estimate",ABC,https://www.benzinga.com/news/earnings/18/11/12637459/amerisourcebergen-q4-eps-1-45-beats-1-44-estimate-sales-43-297b-miss-43,Benzinga Newsdesk,,,,,,,4966200.0,83.5,85.94000244140625,80.27999877929688,84.0,81.67926788330078,84.0,0.0,Neutral,Positive,0,0
